district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Cileungsi,Bogor,-6.4305602,107.0300408,27/04/2024,Rp 165.000.000,84 m²,33 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,03/04/2024,Rp 725.000.000,72 m²,126 m²,2,4,3,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,06/05/2024,Rp 400.000.000,151 m²,38 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,06/05/2024,Rp 650.000.000,89 m²,89 m²,1,2,2,1,N/A,SHM,3500 Watt,Unfurnished,N/A
Cileungsi,Bogor,-6.3904334,106.9953753,27/04/2024,Rp 1.650.000.000,197 m²,300 m²,2,3,2,N/A,2,SHM,2200 Watt,Unfurnished,2018
Jonggol,Bogor,-6.439727599999999,107.0495018,05/05/2024,Rp 675.000.000,200 m²,63 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,N/A
Jonggol,Bogor,-6.439727599999999,107.0495018,06/05/2024,Rp 500.000.000,151 m²,38 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Jonggol,Bogor,-6.439727599999999,107.0495018,03/04/2024,Rp 880.000.000,160 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,N/A
Ciampea,Bogor,-6.5549421,106.6961626,27/05/2024,Rp 500.000.000,86 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Ciampea,Bogor,-6.5549421,106.6961626,27/05/2024,Rp 500.000.000,86 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Parung,Bogor,-6.427080399999999,106.7244846,12/03/2024,Rp 410.000.000,60 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Gunung Putri,Bogor,-6.4288646,106.9240554,21/02/2024,Rp 2.300.000.000,180 m²,250 m²,2,4,4,2,N/A,SHM,4400 Watt,Semi Furnished,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,11/03/2024,Rp 1.300.000.000,130 m²,180 m²,2,3,2,1,N/A,SHM,2200 Watt,N/A,N/A
Tajur Halang,Bogor,-6.4758182,106.7578498,06/05/2024,Rp 335.000.000,59 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Ciomas,Bogor,-6.6019425,106.7656825,22/05/2024,Rp 550.000.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Sukaraja,Bogor,-6.5261691,106.8002889,08/05/2024,Rp 700.000.000,72 m²,50 m²,2,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Ciampea,Bogor,-6.4773665,106.809973,24/04/2024,Rp 378.000.000,77 m²,40 m²,1,2,1,N/A,N/A,SHM,N/A,N/A,N/A
Ciampea,Bogor,-6.4773665,106.809973,24/04/2024,Rp 317.000.000,70 m²,30 m²,1,2,1,N/A,N/A,SHM,N/A,N/A,N/A
Bojong Gede,Bogor,-6.4960615,106.7947017,24/04/2024,Rp 390.000.000,72 m²,36 m²,1,2,1,N/A,N/A,SHM,N/A,N/A,N/A
Ciomas,Bogor,-6.6019425,106.7656825,14/04/2024,Rp 324.000.000,70 m²,34 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bogor Selatan,Bogor,-6.662548,106.844768,25/04/2024,Rp 1.000.000.000,98 m²,77 m²,1,2,2,1,N/A,SHM,2200 Watt,Semi Furnished,N/A
Tamansari,Bogor,-6.6490491,106.7549665,25/04/2024,Rp 500.000.000,160 m²,150 m²,1,3,1,1,N/A,AJB,1300 Watt,Unfurnished,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,25/04/2024,Rp 4.200.000.000,400 m²,350 m²,2,3,3,1,1,SHM,2200 Watt,Semi Furnished,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,02/04/2024,Rp 970.000.000,90 m²,90 m²,1,2,2,N/A,N/A,SHM,2300 Watt,Unfurnished,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,25/04/2024,Rp 12.500.000.000,4749 m²,300 m²,2,4,2,4,2,SHM,2200 Watt,Unfurnished,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,25/04/2024,Rp 500.000.000,231 m²,200 m²,2,5,3,N/A,N/A,SHM,1300 Watt,Unfurnished,N/A
Tamansari,Bogor,-6.6490491,106.7549665,25/04/2024,Rp 990.000.000,208 m²,250 m²,2,4,2,1,N/A,SHM,1300 Watt,Semi Furnished,2017
Bogor Utara,Bogor,-6.5689517,106.8090297,25/04/2024,Rp 1.600.000.000,215 m²,90 m²,2,4,2,1,N/A,SHM,1300 Watt,Full Furnished,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,25/04/2024,Rp 1.000.000.000,98 m²,77 m²,1,2,2,1,N/A,SHM,2200 Watt,Semi Furnished,N/A
Bogor Utara,Bogor,-6.5689517,106.8090297,25/04/2024,Rp 1.600.000.000,84 m²,90 m²,2,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Gunung Sindur,Bogor,-6.3847562,106.6804186,17/04/2024,Rp 500.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,2500 Watt,N/A,N/A
Gunung Sindur,Bogor,-6.406841900000001,106.7053221,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Gunung Sindur,Bogor,-6.406841900000001,106.7053221,23/04/2024,Rp 371.700.000,60 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Gunung Sindur,Bogor,-6.3847562,106.6804186,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Cileungsi,Bogor,-6.402271799999999,106.9704941,22/03/2024,Rp 499.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Tajur Halang,Bogor,-6.4620828,106.7644827,03/06/2024,Rp 435.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2022
Dramaga,Bogor,-6.577668999999999,106.7319218,03/06/2024,Rp 2.500.000.000,153 m²,153 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,13/03/2024,Rp 230.000.000,60 m²,30 m²,1,2,1,N/A,N/A,SHM,1300 Watt,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gunung Putri,Bogor,-6.3809703,106.9613015,26/05/2024,Rp 2.750.000.000,180 m²,285 m²,2,4,4,2,N/A,SHM,4400 Watt,Full Furnished,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,08/03/2024,Rp 2.750.000.000,600 m²,500 m²,1,5,5,2,N/A,SHM,4400 Watt,N/A,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,18/03/2024,Rp 3.500.000.000,750 m²,627 m²,1,11,11,N/A,N/A,SHM,900 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6322378,106.7936389,13/04/2024,Rp 1.950.000.000,180 m²,120 m²,2,4,2,1,1,SHM,2200 Watt,Unfurnished,N/A
Bogor Selatan,Bogor,-6.6322378,106.7936389,13/04/2024,Rp 1.750.000.000,171 m²,220 m²,2,4,3,1,1,SHM,2200 Watt,Full Furnished,N/A
Bogor Selatan,Bogor,-6.6322378,106.7936389,13/04/2024,Rp 1.500.000.000,162 m²,150 m²,1,3,3,1,N/A,SHM,2200 Watt,Semi Furnished,N/A
Babakan Madang,Bogor,-6.5636316,106.8639566,20/05/2024,Rp 3.800.000.000,120 m²,176 m²,2,4,5,N/A,N/A,SHM,N/A,N/A,N/A
Bogor Selatan,Bogor,-6.6322378,106.7936389,19/04/2024,Rp 1.500.000.000,162 m²,150 m²,1,4,3,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,14/03/2024,Rp 499.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,14/03/2024,Rp 4.180.000.000,320 m²,600 m²,1,5,7,4,N/A,SHM,5500 Watt,N/A,N/A
Ciampea,Bogor,-6.5997248,106.6877862,11/04/2024,Rp 389.000.000,72 m²,36 m²,1,2,1,N/A,N/A,SHM,N/A,N/A,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,11/04/2024,Rp 769.650.000,77 m²,54 m²,1,3,2,N/A,N/A,SHM,1300 Watt,N/A,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,11/04/2024,Rp 672.000.000,60 m²,54 m²,1,3,2,N/A,N/A,SHM,2200 Watt,N/A,N/A
Ciampea,Bogor,-6.5549421,106.6961626,17/05/2024,Rp 350.000.000,90 m²,46 m²,1,3,2,1,N/A,HGB,1300 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,21/05/2024,Rp 750.000.000,118 m²,118 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,05/04/2024,Rp 1.480.000.000,136 m²,200 m²,1,4,2,1,N/A,SHM,2200 Watt,N/A,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,20/04/2024,Rp 2.500.000.000,250 m²,200 m²,1,4,4,1,N/A,SHM,3500 Watt,N/A,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,20/04/2024,Rp 17.000.000.000,1400 m²,400 m²,2,6,3,2,2,SHM,2200 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,20/04/2024,Rp 4.500.000.000,740 m²,425 m²,2,3,3,3,2,SHM,2200 Watt,N/A,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,20/04/2024,Rp 4.500.000.000,290 m²,250 m²,1,2,4,N/A,N/A,SHM,N/A,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,20/04/2024,Rp 850.000.000,90 m²,102 m²,2,3,2,1,N/A,SHM,2200 Watt,N/A,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,20/04/2024,Rp 1.500.000.000,204 m²,105 m²,1,3,2,2,N/A,SHM,2200 Watt,Unfurnished,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,20/04/2024,Rp 15.000.000.000,600 m²,455 m²,2,5,3,N/A,3,SHM,N/A,N/A,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,20/04/2024,Rp 15.000.000.000,526 m²,210 m²,1,5,4,N/A,N/A,SHM,2200 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,20/04/2024,Rp 7.000.000.000,492 m²,212 m²,2,11,11,N/A,N/A,SHM,N/A,N/A,N/A
Bogor Barat,Bogor,-6.5691114,106.7754728,20/04/2024,Rp 1.650.000.000,171 m²,120 m²,1,3,1,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,20/04/2024,Rp 7.500.000.000,613 m²,200 m²,1,4,2,1,1,SHM,2200 Watt,N/A,N/A
Bogor Utara,Bogor,-6.5689517,106.8090297,20/04/2024,Rp 7.500.000.000,817 m²,275 m²,2,2,2,5,1,SHM,4400 Watt,N/A,N/A
Bogor Utara,Bogor,-6.5689517,106.8090297,20/04/2024,Rp 5.000.000.000,398 m²,400 m²,2,11,7,1,N/A,SHM,2200 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,20/04/2024,Rp 525.000.000,135 m²,78 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,20/04/2024,Rp 2.500.000.000,525 m²,250 m²,1,5,2,N/A,2,SHM,2200 Watt,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,06/05/2024,Rp 450.000.000,143 m²,100 m²,2,4,1,1,N/A,SHM,1300 Watt,N/A,2000
Bogor Selatan,Bogor,-6.6323703,106.8075977,10/05/2024,Rp 450.000.000,90 m²,90 m²,1,3,3,N/A,N/A,SHM,1300 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6402182,106.8078394,10/05/2024,Rp 900.000.000,144 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Utara,Bogor,-6.5913941,106.8090981,10/05/2024,Rp 3.300.000.000,351 m²,150 m²,2,4,3,1,N/A,SHM,3300 Watt,N/A,N/A
Sukaraja,Bogor,-6.5261691,106.8002889,10/05/2024,Rp 1.600.000.000,285 m²,96 m²,1,2,2,N/A,N/A,SHM,1300 Watt,N/A,N/A
Bogor Timur,Bogor,-6.6126292,106.8189974,10/05/2024,Rp 1.800.000.000,250 m²,350 m²,2,6,2,N/A,N/A,SHM,3300 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,10/05/2024,Rp 1.350.000.000,138 m²,200 m²,3,3,2,1,1,SHM,2200 Watt,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,10/05/2024,Rp 2.500.000.000,362 m²,300 m²,2,5,3,N/A,N/A,SHM,3300 Watt,N/A,N/A
Ciawi,Bogor,-6.663033899999999,106.8562067,10/05/2024,Rp 1.600.000.000,405 m²,185 m²,1,4,5,N/A,N/A,SHM,1300 Watt,N/A,N/A
Bogor Timur,Bogor,-6.617944400000001,106.820343,10/05/2024,Rp 640.000.000,108 m²,70 m²,1,3,2,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Barat,Bogor,-6.5923693,106.7645015,10/05/2024,Rp 250.000.000,60 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,10/05/2024,Rp 625.000.000,75 m²,45 m²,1,4,1,1,N/A,SHM,1300 Watt,N/A,N/A
Ciomas,Bogor,-6.6019425,106.7656825,18/03/2024,Rp 1.700.000.000,339 m²,350 m²,1,6,3,1,N/A,SHM,4400 Watt,N/A,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,18/03/2024,Rp 2.750.000.000,600 m²,500 m²,1,5,5,1,N/A,SHM,4400 Watt,N/A,N/A
Kemang,Bogor,-6.5111919,106.7575518,25/03/2024,Rp 1.194.001.800,105 m²,69 m²,2,3,2,1,N/A,SHM,220 Watt,Unfurnished,2200
Tenjo,Bogor,-6.3275839,106.4617439,15/04/2024,Rp 379.620.000,72 m²,30 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2022
Kemang,Bogor,-6.5111919,106.7575518,25/03/2024,Rp 757.197.000,84 m²,45 m²,1,2,2,1,1,SHM,2200 Watt,N/A,2022
Kemang,Bogor,-6.4857872,106.7362028,25/03/2024,Rp 457.600.000,75 m²,45 m²,2,2,2,1,N/A,SHM,1300 Watt,N/A,2022
Dramaga,Bogor,-6.577668999999999,106.7319218,26/03/2024,Rp 471.400.000,66 m²,36 m²,1,2,1,1,N/A,SHM,2200 Watt,N/A,2022
Tenjo,Bogor,-6.3366525,106.458256,28/04/2024,Rp 168.000.000,66 m²,24 m²,1,1,1,1,N/A,SHM,1300 Watt,N/A,2021
Tenjo,Bogor,-6.3366525,106.458256,03/04/2024,Rp 285.300.000,66 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2021
Gunung Sindur,Bogor,-6.384750599999999,106.6805261,03/04/2024,Rp 1.028.000.000,72 m²,65 m²,1,3,2,2,N/A,SHM,2200 Watt,N/A,2021
Gunung Sindur,Bogor,-6.3847562,106.6804186,25/03/2024,Rp 821.169.000,44 m²,90 m²,2,3,2,1,N/A,HGB,2200 Watt,N/A,2021
Tenjo,Bogor,-6.3275839,106.4617439,26/03/2024,Rp 168.000.000,66 m²,24 m²,1,1,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Kemang,Bogor,-6.4773627,106.7298294,04/04/2024,Rp 2.031.300.000,120 m²,142 m²,2,3,3,1,N/A,HGB,2200 Watt,Semi Furnished,2023
Kemang,Bogor,-6.4773627,106.7298294,04/04/2024,Rp 1.354.200.000,90 m²,84 m²,2,2,2,2,N/A,HGB,2200 Watt,Semi Furnished,2023
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 927.000.000,84 m²,36 m²,1,2,1,2,N/A,SHM,2200 Watt,Unfurnished,2022
Dramaga,Bogor,-6.577668999999999,106.7319218,19/04/2024,Rp 646.000.000,72 m²,36 m²,2,3,2,2,N/A,SHM,1300 Watt,Unfurnished,2022
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 1.240.000.000,91 m²,70 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2022
Cibinong,Bogor,-6.5439864,106.8170512,19/04/2024,Rp 1.100.000.000,90 m²,60 m²,2,2,3,2,N/A,SHM,2200 Watt,N/A,2022
Cibinong,Bogor,-6.4901067,106.8306951,19/04/2024,Rp 950.000.000,78 m²,36 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2020
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dramaga,Bogor,-6.577668999999999,106.7319218,19/04/2024,Rp 428.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Cibinong,Bogor,-6.4901067,106.8306951,19/04/2024,Rp 1.106.000.000,90 m²,60 m²,2,2,3,2,N/A,SHM,2200 Watt,N/A,N/A
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 1.525.000.000,148 m²,60 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2022
Ciampea,Bogor,-6.5549421,106.6961626,19/04/2024,Rp 428.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2022
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 1.106.000.000,90 m²,60 m²,2,2,3,2,N/A,SHM,2200 Watt,Unfurnished,2022
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 1.240.000.000,91 m²,70 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2022
Dramaga,Bogor,-6.577668999999999,106.7319218,19/04/2024,Rp 428.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2022
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 1.525.000.000,148 m²,60 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2022
Cibinong,Bogor,-6.518049299999999,106.8082508,19/04/2024,Rp 1.240.000.000,91 m²,70 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2022
Cibinong,Bogor,-6.4901067,106.8306951,19/04/2024,Rp 1.400.000.000,144 m²,60 m²,2,3,2,2,N/A,SHM,2200 Watt,Unfurnished,2022
Cibinong,Bogor,-6.4901067,106.8306951,19/04/2024,Rp 1.400.000.000,144 m²,60 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,19/04/2024,Rp 550.000.000,66 m²,33 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,2019
Bogor Utara,Bogor,-6.5689517,106.8090297,19/04/2024,Rp 980.000.000,76 m²,96 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2019
Cibinong,Bogor,-6.4901067,106.8306951,19/04/2024,Rp 1.400.000.000,144 m²,60 m²,2,3,2,2,N/A,SHM,2200 Watt,N/A,2022
Ciseeng,Bogor,-6.4416395,106.6952513,07/04/2024,Rp 248.000.000,72 m²,32 m²,1,2,1,1,N/A,HGB,1200 Watt,Unfurnished,2022
Tenjo,Bogor,-6.3275839,106.4617439,10/04/2024,Rp 199.000.000,60 m²,22 m²,1,1,1,1,N/A,HGB,1300 Watt,Unfurnished,2021
Ciampea,Bogor,-6.5549421,106.6961626,07/04/2024,Rp 275.000.000,79 m²,45 m²,1,2,2,1,N/A,HGB,900 Watt,Unfurnished,N/A
Parung,Bogor,-6.427080399999999,106.7244846,04/04/2024,Rp 393.000.000,66 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2009
Gunung Sindur,Bogor,-6.3847562,106.6804186,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2021
Gunung Sindur,Bogor,-6.3847562,106.6804186,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2021
Gunung Sindur,Bogor,-6.406841900000001,106.7053221,23/04/2024,Rp 501.300.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Gunung Sindur,Bogor,-6.4057241,106.7056091,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Gunung Sindur,Bogor,-6.3847562,106.6804186,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Gunung Sindur,Bogor,-6.3847562,106.6804186,23/04/2024,Rp 515.700.000,72 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Citeureup,Bogor,-6.4881955,106.8814798,01/04/2024,Rp 370.000.000,72 m²,32 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2022
Bogor Utara,Bogor,-6.5689517,106.8090297,17/03/2024,Rp 750.000.000,260 m²,60 m²,1,2,1,1,N/A,SHM,N/A,N/A,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,01/04/2024,Rp 434.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Bogor Utara,Bogor,-6.5689517,106.8090297,10/03/2024,Rp 900.000.000,70 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bogor Utara,Bogor,-6.5689517,106.8090297,10/03/2024,Rp 2.500.000.000,225 m²,400 m²,2,4,2,3,N/A,SHM,2300 Watt,N/A,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,10/03/2024,Rp 600.000.000,129 m²,29 m²,1,3,2,N/A,N/A,SHM,1300 Watt,Unfurnished,N/A
Tanah Sereal,Bogor,-6.5701364,106.78768,10/03/2024,Rp 600.000.000,130 m²,130 m²,2,3,2,N/A,N/A,SHM,1300 Watt,N/A,2014
Bogor Selatan,Bogor,-6.6323703,106.8075977,09/03/2024,Rp 1.800.000.000,220 m²,160 m²,2,3,2,N/A,N/A,SHM,2200 Watt,Semi Furnished,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bogor Selatan,Bogor,-6.6323703,106.8075977,22/05/2024,Rp 450.000.000,77 m²,70 m²,1,2,1,1,N/A,SHM,N/A,N/A,N/A
Tajur Halang,Bogor,-6.44356,106.7398183,22/05/2024,Rp 400.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,N/A,N/A,N/A
Bogor Barat,Bogor,-6.563991,106.7633625,22/05/2024,Rp 498.000.000,72 m²,38 m²,1,2,1,1,N/A,SHM,N/A,N/A,N/A
Tajur Halang,Bogor,-6.4587413,106.7466055,21/05/2024,Rp 125.000.000,70 m²,27 m²,1,2,1,1,N/A,SHM,N/A,N/A,N/A
Gunung Putri,Bogor,-6.3809703,106.9613015,29/04/2024,Rp 3.700.000.000,241 m²,214 m²,1,4,4,1,1,SHM,3500 Watt,N/A,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,14/04/2024,Rp 2.400.000.000,220 m²,300 m²,2,4,3,1,1,SHM,2200 Watt,N/A,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,29/02/2024,Rp 15.000.000.000,1132 m²,500 m²,1,5,2,10,N/A,SHM,N/A,N/A,N/A
Bogor Utara,Bogor,-6.5689517,106.8090297,21/02/2024,Rp 3.000.000.000,390 m²,305 m²,2,6,4,4,1,SHM,N/A,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,31/05/2024,Rp 600.000.000,84 m²,38 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2021
Gunung Putri,Bogor,-6.3630704,106.949437,29/02/2024,Rp 450.000.000,72 m²,69 m²,1,2,1,1,1,SHM,2200 Watt,Semi Furnished,2021
Bojong Gede,Bogor,-6.4960615,106.7947017,29/02/2024,Rp 799.000.000,67 m²,55 m²,2,3,2,N/A,N/A,SHM,N/A,N/A,N/A
Cibinong,Bogor,-6.4901067,106.8306951,25/04/2024,Rp 777.000.000,64 m²,55 m²,1,3,2,N/A,N/A,SHM,N/A,N/A,N/A
Cileungsi,Bogor,-6.402271799999999,106.9704941,21/02/2024,Rp 195.000.000,60 m²,36 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2020
Ciomas,Bogor,-6.6019425,106.7656825,21/02/2024,Rp 2.800.000.000,600 m²,425 m²,2,5,3,N/A,N/A,SHM,2200 Watt,N/A,N/A
Cibungbulang,Bogor,-6.5749662,106.6606641,21/02/2024,Rp 384.000.000,67 m²,41 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Ciampea,Bogor,-6.5549421,106.6961626,21/02/2024,Rp 478.000.000,80 m²,36 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Jasinga,Bogor,-6.4813527,106.4666192,21/02/2024,Rp 175.000.000,102 m²,42 m²,1,1,1,1,N/A,SHM,N/A,Unfurnished,N/A
Bogor Tengah,Bogor,-6.5930142,106.7864809,19/03/2024,Rp 825.000.000,118 m²,60 m²,2,4,2,1,N/A,SHM,N/A,Unfurnished,N/A
Dramaga,Bogor,-6.577668999999999,106.7319218,20/03/2024,Rp 321.200.000,73 m²,36 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,N/A
Gunung Sindur,Bogor,-6.3847562,106.6804186,16/05/2024,Rp 550.000.000,96 m²,42 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2017
Cibinong,Bogor,-6.4901067,106.8306951,16/05/2024,Rp 987.000.000,121 m²,200 m²,2,4,2,1,N/A,SHM,2200 Watt,Semi Furnished,2016
Bogor Utara,Bogor,-6.5301049,106.805173,21/02/2024,Rp 525.000.000,72 m²,53 m²,2,3,3,2,2,SHM,1300 Watt,Full Furnished,2016
Gunung Putri,Bogor,-6.4288646,106.9240554,01/06/2024,Rp 1.380.000.000,96 m²,110 m²,N/A,3,2,1,1,SHM,-1 Watt,N/A,N/A
Tajur Halang,Bogor,-6.4758182,106.7578498,01/06/2024,Rp 700.000.000,60 m²,52 m²,2,4,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cibinong,Bogor,-6.4901067,106.8306951,31/05/2024,Rp 349.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Semi Furnished,2024
Tajur Halang,Bogor,-6.4758182,106.7578498,29/05/2024,Rp 860.000.000,60 m²,120 m²,2,4,2,N/A,1,HGB,2200 Watt,Semi Furnished,2024
Parung Panjang,Bogor,-6.3681068,106.5533873,29/05/2024,Rp 185.000.000,68 m²,62 m²,2,3,2,1,N/A,HGB,2200 Watt,Unfurnished,2023
Parung Panjang,Bogor,-6.3681068,106.5533873,29/05/2024,Rp 499.900.000,60 m²,30 m²,N/A,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2023
