district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 998.985.516,40 m²,50 m²,2,2,1,1,N/A,N/A,N/A,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 1.175.042.248,59 m²,50 m²,2,2,1,1,N/A,N/A,N/A,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 1.407.727.455,60 m²,74 m²,N/A,3,2,1,N/A,N/A,N/A,N/A,N/A
Karawaci,Tangerang,-6.1855302,106.6131874,28/05/2024,Rp 1.350.000.000,82 m²,69 m²,2,3,2,N/A,N/A,N/A,N/A,N/A,N/A
Kelapa Dua,Tangerang,-6.2434696,106.6201966,28/05/2024,Rp 2.800.000.000,136 m²,116 m²,2,3,2,1,N/A,N/A,4400 Watt,Unfurnished,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,28/05/2024,Rp 1.480.000.000,105 m²,144 m²,2,4,3,2,2,SHM,3500 Watt,Semi Furnished,N/A
Tangerang,Tangerang,-6.1444364,106.6826077,28/05/2024,Rp 3.600.000.000,128 m²,205 m²,2,3,3,N/A,N/A,SHM,5500 Watt,Full Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 300.000.000,40 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 300.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 300.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Legok,Tangerang,-6.2836822,106.590819,28/05/2024,Rp 486.810.000,72 m²,39 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Legok,Tangerang,-6.2836822,106.590819,28/05/2024,Rp 430.833.000,50 m²,29 m²,1,2,1,1,N/A,HGB,2200 Watt,Unfurnished,2024
Teluknaga,Tangerang,-6.3270862,106.5556574,28/05/2024,Rp 950.000.003,72 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 750.000.000,150 m²,48 m²,1,2,1,N/A,1,SHM,2200 Watt,N/A,N/A
Cisauk,Tangerang,-6.351388699999999,106.635025,28/05/2024,Rp 500.000.000,72 m²,72 m²,1,2,1,N/A,N/A,SHM,900 Watt,N/A,N/A
Rajeg,Tangerang,-6.114768,106.5181161,28/05/2024,Rp 280.000.000,90 m²,126 m²,2,3,2,1,2,HGB,3500 Watt,Semi Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 400.000.000,40 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,28/05/2024,Rp 2.200.000.000,375 m²,375 m²,1,6,6,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 400.000.000,40 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 400.000.000,40 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,28/05/2024,Rp 875.000.000,84 m²,54 m²,N/A,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2012
Panongan,Tangerang,-6.260340299999999,106.5235921,27/05/2024,Rp 750.000.000,40 m²,72 m²,3,4,2,1,N/A,SHM,2400 Watt,Unfurnished,2024
Kelapa Dua,Tangerang,-6.243365,106.6288533,27/05/2024,Rp 450.000.000,60 m²,60 m²,N/A,1,1,N/A,1,SHM,900 Watt,N/A,2007
Cisauk,Tangerang,-6.351388699999999,106.635025,27/05/2024,Rp 679.000.000,80 m²,90 m²,2,2,1,1,N/A,AJB,2200 Watt,Full Furnished,2021
Tangerang,Banten,-6.1701796,106.6403236,27/05/2024,Rp 500.000.000,90 m²,60 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2017
Batuceper,Tangerang,-6.1634139,106.6813268,27/05/2024,Rp 750.000.000,60 m²,37 m²,1,2,1,1,1,SHM,1300 Watt,Full Furnished,2009
Ciledug,Tangerang,-6.241727099999999,106.7023326,27/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tigaraksa,Tangerang,-6.263344,106.4668032,27/05/2024,Rp 500.000.000,60 m²,56 m²,2,2,2,1,N/A,N/A,N/A,Unfurnished,2024
Cisauk,Tangerang,-6.3002172,106.6518349,27/05/2024,Rp 600.000.000,84 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2024
Solear,Tangerang,-6.3257777,106.4229027,27/05/2024,Rp 785.000.000,160 m²,40 m²,1,N/A,N/A,N/A,N/A,SHM,N/A,N/A,N/A
Cisauk,Tangerang,-6.3002172,106.6518349,27/05/2024,Rp 600.000.000,84 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 13.214.000.000,300 m²,432 m²,2,4,5,2,1,PPJB,10600 Watt,N/A,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 6.385.000.000,162 m²,208 m²,2,4,3,1,N/A,PPJB,6600 Watt,N/A,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 1.600.000.000,72 m²,75 m²,2,2,2,N/A,N/A,SHM,2200 Watt,N/A,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.774.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.775.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 24.377.000.000,383 m²,544 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 30.567.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 58.500.000.000,665 m²,599 m²,3,5,6,2,N/A,N/A,N/A,Full Furnished,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.775.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 58.500.000.000,665 m²,601 m²,3,5,6,2,N/A,N/A,N/A,Full Furnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 21.700.000.000,390 m²,544 m²,3,5,7,2,2,PPJB,16500 Watt,N/A,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 30.556.700.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 58.500.000.000,665 m²,601 m²,3,5,6,2,N/A,N/A,N/A,Full Furnished,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.776.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 58.500.000.000,665 m²,601 m²,3,5,6,2,N/A,N/A,N/A,Full Furnished,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 24.375.000.000,383 m²,544 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.700.000.000,300 m²,463 m²,3,5,7,2,2,PPJB,16500 Watt,N/A,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 30.556.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 58.500.000.000,665 m²,601 m²,3,5,6,2,N/A,N/A,N/A,Full Furnished,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.776.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 58.500.000.000,665 m²,601 m²,3,5,6,2,N/A,N/A,N/A,Full Furnished,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 17.900.000.000,276 m²,441 m²,3,4,5,2,2,PPJB,11000 Watt,N/A,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 24.377.000.000,383 m²,544 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 30.556.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,27/05/2024,Rp 18.774.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 900.000.000,30 m²,41 m²,2,1,2,1,N/A,PPJB,2200 Watt,Full Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 9.400.000.000,200 m²,358 m²,3,4,6,2,1,PPJB,7700 Watt,N/A,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 2.000.000.000,77 m²,80 m²,2,3,2,1,N/A,N/A,4400 Watt,Semi Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 2.000.000,70 m²,45 m²,N/A,2,1,2,N/A,SHM,1200 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 800.000,60 m²,35 m²,N/A,2,1,2,N/A,SHM,1200 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cikupa Citra Raya,Tangerang,-6.2181325,106.4970097,27/05/2024,Rp 595.000.000,72 m²,72 m²,1,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 9.700.000.000,356 m²,230 m²,2,4,4,1,N/A,PPJB,5500 Watt,N/A,N/A
Kelapa Dua,Tangerang,-6.243365,106.6288533,27/05/2024,Rp 1.200.000.000,143 m²,45 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Pinang,Tangerang,-6.222638799999999,106.6920099,27/05/2024,Rp 2.150.000.000,120 m²,125 m²,2,5,3,2,2,SHM,3500 Watt,Unfurnished,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 400.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 361.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 361.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 361.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Pinang,Tangerang,-6.222638799999999,106.6920099,27/05/2024,Rp 1.750.000.000,144 m²,160 m²,2,5,3,2,2,SHM,3500 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 360.000.000,70 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,N/A,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 401.850.000,66 m²,40 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Larangan,Tangerang,-6.232183699999999,106.7302964,27/05/2024,Rp 1.625.000.000,114 m²,84 m²,2,3,2,2,N/A,SHM,3500 Watt,Semi Furnished,2013
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 401.850.000,66 m²,40 m²,1,2,1,2,1,SHM,N/A,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Panongan,Tangerang,-6.2347753,106.5201084,27/05/2024,Rp 6.500.000.000,601 m²,190 m²,1,4,2,2,N/A,SHM,4400 Watt,Unfurnished,2011
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 380.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Kelapa Dua,Tangerang,-6.243365,106.6288533,27/05/2024,Rp 1.200.000.000,143 m²,45 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 7.650.000.000,216 m²,283 m²,2,4,4,2,1,PPJB,7700 Watt,N/A,N/A
Legok,Tangerang,-6.3270862,106.5556574,27/05/2024,Rp 950.000.008,78 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2021
Legok,Tangerang,-6.3270862,106.5556574,27/05/2024,Rp 684.466.000,50 m²,60 m²,2,2,2,1,N/A,HGB,2200 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 15.500.000.000,335 m²,412 m²,3,4,7,2,2,PPJB,13200 Watt,N/A,N/A
Kelapa Dua,Tangerang,-6.2434696,106.6201966,27/05/2024,Rp 570.000.000,32 m²,40 m²,2,2,2,1,N/A,AJB,N/A,Unfurnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,27/05/2024,Rp 13.000.000.000,240 m²,412 m²,3,4,7,2,2,PPJB,13200 Watt,N/A,N/A
Solear,Tangerang,-6.3257777,106.4229027,27/05/2024,Rp 200.000.000,60 m²,60 m²,1,1,1,N/A,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,130 Watt,Unfurnished,2024
Cipondoh,Tangerang,-6.1866281,106.6825964,27/05/2024,Rp 2.700.000.000,105 m²,139 m²,2,3,2,1,1,SHM,2200 Watt,Unfurnished,2000
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,40 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,40 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 361.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,27/05/2024,Rp 418.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 400.000.000,40 m²,66 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,27/05/2024,Rp 361.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Panongan,Tangerang,-6.260340299999999,106.5235921,27/05/2024,Rp 395.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2016
Pagedangan,Tangerang,-6.2732503,106.6152076,27/05/2024,Rp 5.350.000.000,158 m²,190 m²,2,4,3,1,N/A,N/A,7700 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.3122435,106.6727823,26/05/2024,Rp 3.850.000.000,162 m²,198 m²,2,3,3,1,N/A,SHM,3500 Watt,Semi Furnished,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,26/05/2024,Rp 1.300.000.000,126 m²,105 m²,2,3,3,1,N/A,SHM,N/A,Semi Furnished,N/A
Cipondoh,Tangerang,-6.1866281,106.6825964,26/05/2024,Rp 1.200.000.000,75 m²,65 m²,2,2,2,N/A,N/A,SHM,1300 Watt,N/A,2024
Karang Tengah,Tangerang,-6.2039169,106.7155548,26/05/2024,Rp 3.700.000.000,210 m²,250 m²,2,3,2,1,N/A,SHM,6600 Watt,Full Furnished,N/A
Kelapa Dua,Tangerang,-6.243365,106.6288533,25/05/2024,Rp 3.800.000.000,216 m²,222 m²,2,4,3,2,N/A,PPJB,N/A,Semi Furnished,N/A
Ciledug,Tangerang,-6.241727099999999,106.7023326,25/05/2024,Rp 290.000.000,48 m²,48 m²,N/A,2,N/A,N/A,N/A,AJB,2200 Watt,Full Furnished,2021
Cisauk,Tangerang,-6.3408595,106.6369178,25/05/2024,Rp 360.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Kelapa Dua,Tangerang,-6.243365,106.6288533,25/05/2024,Rp 555.000.000,52 m²,60 m²,2,3,3,1,N/A,SHM,2200 Watt,Unfurnished,N/A
