district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
harapan indah,Bekasi Utara,-6.1817524,106.9736839,22/03/2024,Rp 650.000.000,77 m²,77 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,22/03/2024,Rp 400.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,22/03/2024,Rp 800.000.000,110 m²,80 m²,2,3,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,22/03/2024,Rp 800.000.000,110 m²,80 m²,2,3,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Pondokgede,Bekasi,-6.2697026,106.9308294,22/03/2024,Rp 1.000.000.000,75 m²,84 m²,2,3,3,1,N/A,SHM,2200 Watt,Full Furnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,22/03/2024,Rp 575.000.000,60 m²,90 m²,2,4,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pondokgede,Bekasi,-6.2697026,106.9308294,22/03/2024,Rp 5.800.000.000,438 m²,326 m²,2,5,3,1,N/A,SHM,2200 Watt,N/A,N/A
jatibening,Pondokgede,-6.261676899999999,106.9506175,22/03/2024,Rp 1.400.000.000,142 m²,100 m²,1,3,2,1,N/A,SHM,4400 Watt,Unfurnished,N/A
Permata Serang Baru,Serang Baru,-6.377101,107.0980902,21/03/2024,Rp 185.000.000,60 m²,30 m²,1,2,1,1,1,HGB,1300 Watt,N/A,N/A
Serang Baru,Bekasi,-6.3831897,107.1059937,21/03/2024,Rp 395.000.000,60 m²,32 m²,1,2,1,N/A,1,HGB,1300 Watt,N/A,N/A
Cikarang Pass Residence,Cikarang Selatan,-6.351496999999999,107.1196572,21/03/2024,Rp 740.000.000,84 m²,46 m²,1,2,1,1,1,SHM,1300 Watt,N/A,N/A
Cikarang Pass Residence,Serang Baru,-6.351496999999999,107.1196572,21/03/2024,Rp 380.000.000,60 m²,28 m²,1,2,1,1,1,SHM,1300 Watt,N/A,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,21/03/2024,Rp 650.000.000,77 m²,77 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,21/03/2024,Rp 400.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,21/03/2024,Rp 575.000.000,60 m²,90 m²,2,4,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,21/03/2024,Rp 720.000.000,84 m²,44 m²,1,2,2,1,1,SHM,1300 Watt,N/A,N/A
Babelan,Bekasi,-6.1902358,107.0196193,21/03/2024,Rp 195.000.000,60 m²,50 m²,1,1,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,21/03/2024,Rp 285.000.000,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,21/03/2024,Rp 740.000.000,84 m²,46 m²,1,1,2,1,1,SHM,1300 Watt,N/A,N/A
Telaga Mas,Bekasi Utara,-6.2112032,107.0224767,21/03/2024,Rp 888.888.000,60 m²,100 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Alam Pesona Wanajaya,Cibitung,-6.241913,107.1029985,21/03/2024,Rp 355.000.009,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Serang Baru,Bekasi,-6.3831897,107.1059937,21/03/2024,Rp 395.000.000,60 m²,32 m²,1,2,1,1,1,HGB,1300 Watt,N/A,N/A
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,21/03/2024,Rp 395.000.000,60 m²,32 m²,1,2,1,1,N/A,HGB,1300 Watt,N/A,N/A
Taman Harapan Baru,Bekasi Utara,-6.1765755,106.9946007,21/03/2024,Rp 999.000.000,120 m²,120 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cikarang Baru,Cikarang Utara,-6.2952219,107.1541031,21/03/2024,Rp 480.000.009,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,20/03/2024,Rp 740.000.000,84 m²,46 m²,1,2,2,1,1,SHM,1300 Watt,N/A,2024
Medan Satria,Bekasi,-6.1811836,106.9819576,20/03/2024,Rp 3.650.000.000,180 m²,300 m²,2,4,2,1,1,SHM,5500 Watt,Full Furnished,N/A
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,20/03/2024,Rp 740.000.000,46 m²,84 m²,1,2,2,1,1,SHM,1300 Watt,N/A,N/A
lippo cikarang,Cikarang Selatan,-6.3397806,107.1366365,20/03/2024,Rp 185.000.000,60 m²,30 m²,1,2,1,1,N/A,HGB,1300 Watt,N/A,2024
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,20/03/2024,Rp 380.000.000,60 m²,28 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2024
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,20/03/2024,Rp 575.000.005,72 m²,55 m²,N/A,2,1,1,N/A,SHM,1298 Watt,Unfurnished,2023
Puri Gading,Pondokmelati,-6.313257399999999,106.9397787,20/03/2024,Rp 361.850.000,78 m²,36 m²,N/A,1,1,1,1,SHM,N/A,Semi Furnished,2000
Serang Baru,Bekasi,-6.3831897,107.1059937,19/03/2024,Rp 185.000.000,60 m²,30 m²,1,2,1,1,1,HGB,1300 Watt,N/A,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,19/03/2024,Rp 550.000.000,60 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Taman Harapan Baru,Bekasi Utara,-6.1765755,106.9946007,19/03/2024,Rp 975.000.000,114 m²,82 m²,1,3,2,1,N/A,SHM,2300 Watt,Unfurnished,N/A
Taman Harapan Baru,Bekasi Utara,-6.1765755,106.9946007,19/03/2024,Rp 695.000.000,60 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,19/03/2024,Rp 475.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,19/03/2024,Rp 475.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Setu,Bekasi,-6.3490457,107.0324084,19/03/2024,Rp 440.000.000,30 m²,60 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,19/03/2024,Rp 725.000.000,128 m²,110 m²,1,4,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Jatisampurna,Bekasi,-6.375641799999999,106.9164975,19/03/2024,Rp 650.000.000,75 m²,67 m²,N/A,2,1,N/A,1,SHM,1300 Watt,N/A,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,19/03/2024,Rp 700.000.000,120 m²,100 m²,1,3,3,1,N/A,SHM,1300 Watt,Unfurnished,N/A
harapan indah,Bekasi Utara,-6.1817524,106.9736839,18/03/2024,Rp 715.000.000,94 m²,84 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Medan Satria,Bekasi,-6.1811836,106.9819576,18/03/2024,Rp 550.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Setu,Bekasi,-6.3490457,107.0324084,18/03/2024,Rp 428.000.000,45 m²,72 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Grand Galaxy City,Bekasi Selatan,-6.273114,106.9711176,18/03/2024,Rp 2.500.000.000,133 m²,90 m²,1,3,2,2,N/A,SHM,N/A,Unfurnished,N/A
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,18/03/2024,Rp 1.750.000.000,150 m²,250 m²,2,5,4,2,N/A,SHM,4400 Watt,Semi Furnished,2018
Setu,Bekasi,-6.3490457,107.0324084,18/03/2024,Rp 576.800.000,72 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Setu,Bekasi,-6.3490457,107.0324084,18/03/2024,Rp 425.000.000,66 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Setu,Bekasi,-6.3490457,107.0324084,18/03/2024,Rp 576.800.000,72 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,18/03/2024,Rp 2.000.000.000,245 m²,120 m²,1,3,1,N/A,N/A,SHM,2200 Watt,Unfurnished,2021
Setu,Bekasi,-6.3490457,107.0324084,18/03/2024,Rp 576.800.000,72 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Setu,Bekasi,-6.3490457,107.0324084,18/03/2024,Rp 576.800.000,72 m²,36 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,16/03/2024,Rp 750.000.000,72 m²,55 m²,1,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Medan Satria,Bekasi,-6.1811836,106.9819576,16/03/2024,Rp 775.000.000,90 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cibarusah,Bekasi,-6.408940599999999,107.092771,16/03/2024,Rp 179.150.000,60 m²,30 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,16/03/2024,Rp 395.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pondokgede,Bekasi,-6.2697026,106.9308294,16/03/2024,Rp 750.000.005,128 m²,90 m²,N/A,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,16/03/2024,Rp 800.000.005,96 m²,75 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,16/03/2024,Rp 45.000.005,72 m²,100 m²,N/A,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,15/03/2024,Rp 620.000.000,65 m²,130 m²,2,4,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,15/03/2024,Rp 550.000.000,60 m²,42 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,15/03/2024,Rp 395.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
jatibening,Pondokgede,-6.261676899999999,106.9506175,15/03/2024,Rp 2.900.000.000,214 m²,215 m²,2,5,5,2,N/A,SHM,4400 Watt,Unfurnished,N/A
harapan indah,Medan Satria,-6.1817524,106.9736839,15/03/2024,Rp 800.000.000,109 m²,109 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
lippo cikarang,Serang Baru,-6.3822684,107.1183215,15/03/2024,Rp 185.000.000,60 m²,30 m²,1,2,1,1,N/A,HGB,1300 Watt,N/A,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,15/03/2024,Rp 450.000.000,160 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Serang Baru,Bekasi,-6.3831897,107.1059937,15/03/2024,Rp 395.000.000,60 m²,32 m²,1,1,1,1,1,HGB,1300 Watt,N/A,N/A
lippo cikarang,Serang Baru,-6.3822684,107.1183215,15/03/2024,Rp 185.000.000,60 m²,27 m²,1,2,1,1,1,HGB,1300 Watt,N/A,N/A
Telaga Mas,Bekasi Utara,-6.2112032,107.0224767,15/03/2024,Rp 665.000.000,60 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pejuang Jaya,Bekasi Utara,-6.182764,106.9859426,15/03/2024,Rp 650.000.000,60 m²,100 m²,1,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Telaga Mas,Bekasi Utara,-6.2112032,107.0224767,14/03/2024,Rp 775.000.000,72 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Pondokgede,Bekasi,-6.2697026,106.9308294,14/03/2024,Rp 873.000.000,65 m²,79 m²,2,3,2,1,N/A,SHM,N/A,Unfurnished,2024
Babelan,Bekasi,-6.1902358,107.0196193,14/03/2024,Rp 300.000.000,60 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,14/03/2024,Rp 1.158.000.000,90 m²,100 m²,2,4,2,1,1,SHM,4400 Watt,Unfurnished,2020
Tambun Selatan,Bekasi,-6.260510399999999,107.0557842,14/03/2024,Rp 850.000.000,60 m²,110 m²,2,3,2,N/A,N/A,SHM,1300 Watt,Unfurnished,2019
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,14/03/2024,Rp 1.200.000.000,127 m²,110 m²,N/A,3,2,1,N/A,SHM,3500 Watt,N/A,N/A
Babelan,Bekasi,-6.1902358,107.0196193,14/03/2024,Rp 775.000.000,78 m²,156 m²,2,5,3,1,N/A,SHM,1300 Watt,Unfurnished,2020
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cikarang Utara,Bekasi,-6.2585934,107.1470724,14/03/2024,Rp 3.600.000.000,119 m²,145 m²,2,3,3,2,N/A,SHM,3500 Watt,Unfurnished,2024
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 750.000.005,128 m²,90 m²,N/A,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 800.000.005,96 m²,75 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,15/03/2024,Rp 775.000.002,100 m²,80 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 2.000.000.005,98 m²,196 m²,N/A,4,3,1,N/A,SHM,1300 Watt,Unfurnished,2023
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 550.000.005,52 m²,108 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 535.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,15/03/2024,Rp 775.000.002,100 m²,80 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 470.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,14/03/2024,Rp 988.000.000,65 m²,84 m²,2,3,2,1,N/A,SHM,N/A,Unfurnished,2024
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 580.000.005,85 m²,55 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Babelan,Bekasi,-6.1902358,107.0196193,14/03/2024,Rp 475.000.000,103 m²,120 m²,1,3,1,1,N/A,SHM,900 Watt,Unfurnished,2017
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 460.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Babelan,Bekasi,-6.1902358,107.0196193,14/03/2024,Rp 475.000.000,103 m²,120 m²,1,3,1,1,N/A,SHM,900 Watt,Unfurnished,2017
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,14/03/2024,Rp 575.000.005,70 m²,50 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Utama Residence 2,Serang Baru,-6.3634879,107.09561,13/03/2024,Rp 185.000.000,60 m²,30 m²,1,2,1,1,N/A,HGB,1300 Watt,N/A,2023
Cikarang Pass Residence,Cikarang Selatan,-6.351496999999999,107.1196572,13/03/2024,Rp 380.000.000,60 m²,28 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,N/A
Serang Baru,Bekasi,-6.3831897,107.1059937,13/03/2024,Rp 395.000.000,60 m²,32 m²,1,2,1,1,N/A,HGB,1300 Watt,N/A,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,13/03/2024,Rp 388.000.000,66 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2020
Babelan,Bekasi,-6.1902358,107.0196193,13/03/2024,Rp 295.000.000,60 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
harapan indah,Medan Satria,-6.1817524,106.9736839,13/03/2024,Rp 455.000.000,66 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Pondok Ungu Permai,Bekasi Utara,-6.1800099,107.0054386,13/03/2024,Rp 375.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Pondokgede,Bekasi,-6.2697026,106.9308294,13/03/2024,Rp 880.000.000,77 m²,77 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,13/03/2024,Rp 1.600.000.000,160 m²,208 m²,2,5,3,1,1,SHM,2200 Watt,Unfurnished,2023
Duta bumi Harapan indah Bekasi,Medan Satria,-6.1870971,106.9859539,13/03/2024,Rp 1.850.000.000,100 m²,80 m²,1,3,3,1,N/A,SHM,3500 Watt,Unfurnished,2020
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,13/03/2024,Rp 650.000.000,98 m²,98 m²,1,3,2,1,1,SHM,1300 Watt,Unfurnished,2023
Jatiasih,Bekasi,-6.3102117,106.9532337,13/03/2024,Rp 1.322.000.000,72 m²,65 m²,2,3,2,N/A,N/A,SHM,2200 Watt,Full Furnished,N/A
Grand Residence City,Setu,-6.3298482,107.0310717,13/03/2024,Rp 245.000.000,60 m²,40 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,2016
Bekasi Timur,Bekasi,-6.2491162,107.013564,12/03/2024,Rp 750.000.007,126 m²,90 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Graha Harapan Bumyagara,Bekasi Timur,-6.303947,107.0268962,12/03/2024,Rp 800.000.007,95 m²,75 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Jati Kramat Indah Estate,Jatiasih,-6.2844685,106.9423538,11/03/2024,Rp 350.000.000,96 m²,89 m²,1,3,2,N/A,N/A,SHM,900 Watt,Unfurnished,2000
Cikarang Pusat,Bekasi,-6.3669752,107.1478351,11/03/2024,Rp 3.079.000.000,192 m²,167 m²,2,N/A,N/A,N/A,N/A,N/A,3500 Watt,N/A,N/A
Cikarang Pusat,Bekasi,-6.3669752,107.1478351,11/03/2024,Rp 3.079.000.000,192 m²,167 m²,2,3,3,2,N/A,SHM,3500 Watt,Unfurnished,N/A
Cikarang Pusat,Bekasi,-6.3669752,107.1478351,11/03/2024,Rp 3.079.000.000,192 m²,167 m²,2,3,3,2,N/A,SHM,3500 Watt,Unfurnished,N/A
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,09/03/2024,Rp 550.000.007,52 m²,108 m²,2,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2022
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,09/03/2024,Rp 399.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Mutiara Gading City,Medan Satria,-6.1528147,107.0083956,09/03/2024,Rp 575.000.000,60 m²,100 m²,3,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2017
Vida Bumipala,Bekasi Selatan,-6.3156704,107.001668,09/03/2024,Rp 535.000.007,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
harapan indah,Medan Satria,-6.1817524,106.9736839,09/03/2024,Rp 1.500.000.000,94 m²,188 m²,2,4,2,1,N/A,SHM,2200 Watt,Unfurnished,2020
Medan Satria,Bekasi,-6.1811836,106.9819576,09/03/2024,Rp 900.000.000,96 m²,120 m²,2,4,2,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Pondok Ungu Permai,Bekasi Utara,-6.1800099,107.0054386,09/03/2024,Rp 375.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Graha Harapan Bumyagara,Bekasi Selatan,-6.303947,107.0268962,09/03/2024,Rp 750.000.007,126 m²,90 m²,1,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2022
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,09/03/2024,Rp 800.000.007,95 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Dukuh Zamrud,Bekasi Selatan,-6.3121607,107.021111,09/03/2024,Rp 470.000.007,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Utara,-6.211765499999999,107.0038512,09/03/2024,Rp 580.000.007,85 m²,55 m²,1,3,1,1,N/A,SHM,1299 Watt,Unfurnished,2023
Alam Pesona Wanajaya,Mustikajaya,-6.2391726,107.1010275,08/03/2024,Rp 355.000.007,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,08/03/2024,Rp 460.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Barat,Bekasi,-6.3206029,107.088237,07/03/2024,Rp 355,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Barat,Bekasi,-6.3206029,107.088237,07/03/2024,Rp 480.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,07/03/2024,Rp 880.000.000,77 m²,77 m²,2,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Taman Harapan Baru,Medan Satria,-6.1730925,106.9931081,07/03/2024,Rp 575.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Rawalumbu,Bekasi,-6.277895399999999,106.9918311,07/03/2024,Rp 575.000.005,72 m²,55 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,07/03/2024,Rp 740.000.000,84 m²,46 m²,1,2,1,1,1,SHM,1300 Watt,N/A,N/A
harapan indah,Babelan,-6.194859999999999,107.0183032,07/03/2024,Rp 480.000.000,72 m²,140 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2020
lippo cikarang,Cikarang Selatan,-6.3397806,107.1366365,07/03/2024,Rp 570.000.000,72 m²,30 m²,1,2,1,1,1,SHM,1300 Watt,N/A,N/A
Deltamas,Serang Baru,-6.3876119,107.1670382,07/03/2024,Rp 185.000.000,60 m²,27 m²,1,2,1,2,1,HGB,1300 Watt,N/A,N/A
Griya Asri Bahagia,Babelan,-6.1758638,107.0273402,07/03/2024,Rp 475.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Villa Mutiara Gading,Tarumajaya,-6.1567921,106.9971034,07/03/2024,Rp 495.000.000,60 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/03/2024,Rp 295.000.000,72 m²,100 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/03/2024,Rp 985.000.000,108 m²,80 m²,N/A,2,2,N/A,N/A,SHM,1300 Watt,N/A,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/03/2024,Rp 500.000.000,72 m²,48 m²,N/A,2,1,N/A,N/A,SHM,1303 Watt,N/A,N/A
harapan indah,Babelan,-6.194859999999999,107.0183032,07/03/2024,Rp 2.000.000,20 m²,38 m²,N/A,2,1,N/A,N/A,SHM,1300 Watt,Semi Furnished,2019
Taman Harapan Baru,Bekasi Barat,-6.1765755,106.9946007,07/03/2024,Rp 460.000.000,60 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Telaga Mas,Bekasi Utara,-6.2112032,107.0224767,07/03/2024,Rp 985.000.000,90 m²,120 m²,1,4,2,1,N/A,SHM,1300 Watt,Semi Furnished,2020
Babelan,Bekasi,-6.1902358,107.0196193,06/03/2024,Rp 625.000.000,78 m²,68 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Babelan,Bekasi,-6.1902358,107.0196193,06/03/2024,Rp 625.000.000,78 m²,68 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Jatiasih,Bekasi,-6.3102117,106.9532337,06/03/2024,Rp 1.500.000.000,102 m²,131 m²,N/A,4,3,2,N/A,SHM,2200 Watt,Unfurnished,2023
lippo cikarang,Cikarang Selatan,-6.3397806,107.1366365,05/03/2024,Rp 570.000.000,72 m²,30 m²,1,2,1,N/A,N/A,SHM,1300 Watt,N/A,N/A
Medan Satria,Bekasi,-6.1811836,106.9819576,05/03/2024,Rp 660.000.000,66 m²,56 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pondok Afi 2,Babelan,-6.139855799999999,107.0415809,05/03/2024,Rp 220.000.000,70 m²,56 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Graha Persada Sentosa,Babelan,-6.1738722,107.0098947,05/03/2024,Rp 505.000.000,67 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Semi Furnished,2022
harapan indah,Medan Satria,-6.1817524,106.9736839,05/03/2024,Rp 1.100.000.000,105 m²,90 m²,1,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2019
harapan indah,Medan Satria,-6.1817524,106.9736839,05/03/2024,Rp 800.000.000,109 m²,109 m²,1,2,2,1,N/A,SHM,2200 Watt,Unfurnished,2019
Serang Baru,Bekasi,-6.3831897,107.1059937,05/03/2024,Rp 570.000.000,72 m²,30 m²,1,2,1,1,1,SHM,1300 Watt,N/A,N/A
Serang Baru,Bekasi,-6.3831897,107.1059937,05/03/2024,Rp 395.000.000,60 m²,32 m²,1,2,1,1,N/A,HGB,1300 Watt,N/A,N/A
Serang Baru,Bekasi,-6.3831897,107.1059937,05/03/2024,Rp 185.000.000,60 m²,30 m²,1,2,1,1,1,HGB,1300 Watt,N/A,N/A
